Date,Close,Volume
2002-10-29,1797.724853515625,501745
2002-10-30,2012.22607421875,20892185
2002-10-31,1912.12548828125,32327083
2002-11-01,1793.6390380859375,18373668
2002-11-04,1703.7528076171875,16939411
2002-11-05,1701.7099609375,15353406
2002-11-06,1664.9383544921875,12487339
2002-11-07,1666.981201171875,11682099
2002-11-08,1634.2952880859375,6740519
2002-11-11,1675.1527099609375,10783852
2002-11-12,1585.2664794921875,7176181
2002-11-13,1503.5516357421875,10570917
2002-11-14,1495.3802490234375,8566383
2002-11-15,1570.96630859375,10548889
2002-11-18,1548.4947509765625,6510451
2002-11-19,1577.094970703125,9129317
2002-11-20,1640.4239501953125,10766720
2002-11-21,1613.8665771484375,6620590
2002-11-22,1648.5953369140625,17414233
2002-11-25,1662.8955078125,7900652
2002-11-26,1634.2952880859375,8262888
2002-11-27,1540.3233642578125,19749184
2002-11-28,1609.7808837890625,19103034
2002-11-29,1801.810546875,36213773
2002-12-02,1801.810546875,0
2002-12-03,1883.525390625,12541185
2002-12-04,1908.039794921875,14066001
2002-12-05,2083.7265625,27789347
2002-12-06,2116.412353515625,25280620
2002-12-09,2071.46923828125,8779319
2002-12-10,2128.669677734375,11682099
2002-12-11,2189.955810546875,19670863
2002-12-12,2357.470947265625,24279577
2002-12-13,2357.470947265625,16239415
2002-12-16,2308.442138671875,8485614
2002-12-17,2296.184814453125,9158687
2002-12-18,2288.013427734375,8350999
2002-12-19,2288.013427734375,0
2002-12-20,2202.212890625,6975483
2002-12-23,2124.583984375,9993298
2002-12-24,2185.869873046875,13603416
2002-12-25,2185.869873046875,0
2002-12-26,2042.869140625,8512537
2002-12-27,2010.1832275390625,8047505
2002-12-30,1818.153564453125,11226857
2002-12-31,1818.153564453125,0
2003-01-01,1818.153564453125,0
2003-01-02,2034.6976318359375,13011112
2003-01-03,2275.756103515625,21486936
2003-01-06,2304.3564453125,21885885
2003-01-07,2206.298583984375,16410742
2003-01-08,2324.78515625,26465229
2003-01-09,2369.728271484375,15382776
2003-01-10,2259.413330078125,18393248
2003-01-13,2316.613525390625,8994702
2003-01-14,2271.67041015625,7795408
2003-01-15,2271.67041015625,9031415
2003-01-16,2210.38427734375,8390160
2003-01-17,2149.098388671875,8243308
2003-01-20,2112.32666015625,4895076
2003-01-21,2140.9267578125,4733538
2003-01-22,2120.498046875,4572001
2003-01-23,2292.09912109375,11657623
2003-01-24,2194.04150390625,6858001
2003-01-27,2104.1552734375,5112907
2003-01-28,2100.069580078125,3277253
2003-01-29,2002.01171875,3869557
2003-01-30,2100.069580078125,4204870
2003-01-31,2100.069580078125,0
2003-02-03,2149.098388671875,4403121
2003-02-04,2145.0126953125,3392287
2003-02-05,2145.0126953125,1669220
2003-02-06,2087.812255859375,2024114
2003-02-07,2046.954833984375,2560124
2003-02-10,2063.2978515625,2525859
2003-02-11,2087.812255859375,5010110
2003-02-12,2153.18408203125,4540183
2003-02-13,2116.412353515625,2322713
2003-02-14,2124.583984375,1926212
2003-02-17,2234.89892578125,4080046
2003-02-18,2206.298583984375,2858724
2003-02-19,2202.212890625,5320947
2003-02-20,2202.212890625,2939493
2003-02-21,2194.04150390625,1847891
2003-02-24,2296.184814453125,3380050
2003-02-25,2194.04150390625,2210126
2003-02-26,2271.67041015625,3641936
2003-02-27,2308.442138671875,4048228
2003-02-28,2283.927734375,2814668
2003-03-03,2296.184814453125,1857681
2003-03-04,2214.47021484375,1916422
2003-03-05,2132.75537109375,2971311
2003-03-06,2124.583984375,2038799
2003-03-07,2063.2978515625,2613970
2003-03-10,2034.6976318359375,2415720
2003-03-11,1989.7545166015625,1522368
2003-03-12,2145.0126953125,4454519
2003-03-13,2104.1552734375,2714319
2003-03-14,2198.127197265625,4696825
2003-03-17,2104.1552734375,2048589
2003-03-18,2353.38525390625,7814989
2003-03-19,2369.728271484375,6481080
2003-03-20,2443.271484375,5695421
2003-03-21,2431.01416015625,6106607
2003-03-24,2361.556640625,3451028
2003-03-25,2316.613525390625,2320266
2003-03-26,2418.757080078125,5100669
2003-03-27,2614.87255859375,11092242
2003-03-28,2696.587158203125,13358662
2003-03-31,2614.87255859375,4048228
2003-04-01,2663.9013671875,3798579
2003-04-02,2798.730712890625,9579664
2003-04-03,2778.302001953125,7580025
2003-04-04,2892.70263671875,7053804
2003-04-07,2851.84521484375,6823736
2003-04-08,2896.788330078125,6488423
2003-04-09,3011.189208984375,9817075
2003-04-10,2921.302734375,7636318
2003-04-11,2860.016845703125,5467800
2003-04-14,3092.90380859375,8434216
2003-04-15,3174.61865234375,7543312
2003-04-16,3554.59228515625,7207999
2003-04-17,3811.993896484375,14890821
2003-04-18,3840.593994140625,9283511
2003-04-21,3975.42333984375,7460096
2003-04-22,3938.651611328125,8042610
2003-04-23,3901.880126953125,10020220
2003-04-24,3599.535400390625,10348191
2003-04-25,3603.62109375,12000279
2003-04-28,3840.593994140625,13875093
2003-04-29,4290.025390625,12590135
2003-04-30,4453.45458984375,17279618
2003-05-01,4453.45458984375,0
2003-05-02,4821.1708984375,15194316
2003-05-05,4821.1708984375,0
2003-05-06,4371.73974609375,15999556
2003-05-07,4330.88232421875,15204106
2003-05-08,4330.88232421875,0
2003-05-09,4433.02587890625,8715683
2003-05-12,4923.314453125,19891142
2003-05-13,4616.88427734375,17448499
2003-05-14,4780.31396484375,17284514
2003-05-15,4698.59912109375,9873368
2003-05-16,4535.16943359375,19360026
2003-05-19,4473.88330078125,9873368
2003-05-20,4882.45703125,32919387
2003-05-21,4698.59912109375,14626487
2003-05-22,5229.7451171875,24937965
2003-05-23,5311.4599609375,15774383
2003-05-26,5495.31787109375,15931025
2003-05-27,5311.4599609375,13263208
2003-05-28,4943.7431640625,11523009
2003-05-29,5291.03125,15152708
2003-05-30,5311.4599609375,6750310
2003-06-02,5066.3154296875,7129678
2003-06-03,4473.88330078125,12984189
2003-06-04,4739.45654296875,11686994
2003-06-05,4576.02685546875,10698189
2003-06-06,4576.02685546875,0
2003-06-09,5107.1728515625,15867389
2003-06-10,5168.458984375,15125785
2003-06-11,5577.03271484375,16895355
2003-06-12,5903.8916015625,16672629
2003-06-13,5760.89111328125,9993298
